"partia","(ż) <fr. partie część, od partir oddzielać; z łac. pars część> 1. organizacja polityczna, działająca na podstawie określonego programu i dążąca do jego realizacji przez zdobycie władzy lub przez wpływanie na działalność ośrodków aktualnie dysponujących władzą ? partyjny; stronnictwo polityczne; także ludzie tworzący tę organizację: partia polityczna, być członkiem partii; 2. część jakiejś całości; wyodrębniona liczba lub ilość czegoś: partia materiału, towarów; 3. w grach towarzyskich i sportowych część, etap gry stanowiący pewną całość; 4. rola lub część roli aktora w dramacie, operze, w utworze wykonywanym zespołowo: partia solisty, chóru, orkiestry; 5. hist. w okresie wojen szwedzkich i powstania 1863 r. oddział partyzancki; 6. przest. (odpowiedni) kandydat, kandydatka do małżeństwa: dobra partia"
"egzemplarz","(m) <niem. Exemplar, fr. exemplaire, z łac. exemplar wzór> okaz, pojedynczy przedmiot lub osobnik reprezentujący jakiś typ (zbiór): pojedyncze egzemplarze czego"
"interlokutor","(m) <fr. interlocuteur> rozmówca; ten, kto bierze udział w rozmowie, dyskusji"
"conquista","zob. konkwista"
"raptus","(m) <od raptowny> pot. człowiek porywczy, popędliwy; impetyk, pasjonat"
"akurat","<niem. akkurat dokładny, z łac. accuratus starannie wykonany> wystarczająco, w sam raz: było akurat tyle, ile trzeba; znak zaprzeczenia lub odmowy: Zrobił to? – Akurat! – tzn.: nie zrobił!)  akuratny"
"diariusz","(m) <p.-łac. (liber) diarius> daw. dziennik, pamiętnik pisany codziennie"
"alembik","(m) <łac. alambicum; arab. al-anbik> 1. daw. naczynie do destylacji płynów, używane przez alchemików; . później rodzaj wódki potocznie zwanej przepalanką"
"rabat","(m) <niem. Rabatt, z wł. rabatto> zniżka ceny towaru, wyrażona w procentach, dla klienta kupującego jednorazowo coś jednego rodzaju w dużych ilościach i płacącego gotówką, opust: udzielić komu rabatu, komuś przysługuje rabat w wysokości 10 procent, kupić, sprzedać coś z rabatem ? rabatowy: cena rabatowa, zniżka rabatowa"
"purgatorium","(n; ndm) <łac. purgatorius (ignis) oczyszczający (ogień)> dawn. czyściec"
"szermierka","(ż) <od szermierz> 1. sztuka władania bronią białą; 2. walka sportowa dwóch przeciwników na broń białą; 3. dyscyplina sportowa obejmująca takie walki; 4. szermierka słowna wymiana poglądów; dyskusja"
"prywatny","(przym.) <niem. privat, z łac. privatus> 1. dotyczący kogoś osobiście: prywatny adres; 2. stanowiący czyjąś osobistą własność; 3. niezwiązany z żadną instytucją, urzędem itp.: prywatny interes, przedsiębiorca, prywatne lekcje; 4. praw. osoba pokrzywdzona, której ustawa przyznaje prawo do wniesienia oskarżenia przed sądem karnym: oskarżyciel prywatny, prawo prywatne ? prywatka"
"passa","(ż) <fr. passe> okres czyjegoś życia: mieć/przechodzić dobrą, złą passę"
"collie","<ang.> rasa psów z rodziny owczarków, piękny duży pies, łagodny i opiekuńczy o eleganckiej linii ciała, długiej sierści i wydłużonym pysku („bohater” książki i filmu Lassie, wróć): owczarek collie"
"stenografia","(ż) <fr. sténographie> bardzo uproszczona metoda zapisu, pozwalająca notować za pomocą umownych znaków i skrótów tekst równocześnie z jego wypowiadaniem ? stenograf, stenograficznie, stenograficzny, stenografka, stenografować co, stenografowanie, stenografowany, stenogram"
"jazz","(m) improwizowana muzyka instrumentalna, powstała w drugiej połowie XIX w. w USA, charakteryzująca się specyficzną rytmiką i intonacją, wymagająca specjalnego składu instrumentów (trąbki, saksofon, puzon, gitara, kontrabas, perkusja i in.)"
"ewentualność","(ż) <od ewentualny, za fr. eventualité> to, co może się zdarzyć, co przypuszczamy: przygotować się na każdą ewentualność  ewentualny, ewentualnie"
"labializacja","(ż) <ang. Labialization, od łac. labea warga> jęz. zaokrąglenie warg występujące przy artykulacji niektórych głosek, szczególnie samogłosek"
"pensjonat","(m) <fr. pensionnat, od pension> dom dla gości, najczęściej w miejscowościach wypoczynkowych, uzdrowiskach, w którym wynajmowane są pokoje (zwykle z całodziennym utrzymaniem)"
"marines","(ndm) <ang.> oddziały desantowe amerykańskiej piechoty morskiej"
"forsować","(co) <fr. forcer przymuszać, nadwerężyć; od force siła> 1. upierać się przy czym mimo czyjegoś oporu: forsować swoje stanowisko, swego kandydata  przeforsować co; 2. zdobywać siłą: forsować bramę  sforsować (co)"
"żaglówka","(ż) <od żaglowy> łódź sportowa lub turystyczna poruszana za pomocą żagli, zwykle jednomasztowa"
"akcesor","(m) <od akces> przest. ten, kto przystępuje do czegoś, wchodzi do spółki"
"pikle","(lm) <ang. pickles> marynowane na ostro warzywa: pikle ogórkowe"
"baja","(ż) <niem. Baie> ciepła tkanina z rodzaju flaneli: kurtka z bai"
"apikalny","(przym.) <łac. apel, w dopełniaczu: apicis koniuszek, szczyt> jęz. głoska przedniojęzykowo-dziąsłowa: spółgłoski apikalne to cz, dż"
"doctor honoris causa","<łac.> honorowy stopień naukowy nadawany przez wyższe uczelnie osobom szczególnie zasłużonym dla nauki i kultury"
"paternoster","(m) <łac. pater noster ojcze nasz> żart. reprymenda, bura"
"senior","(m) <łac. starszy> 1. najstarszy członek rodu, rodziny; 2. hist. władca feudalny sprawujący władzę nad podległym mu wasalem ? senioralny, seniorat, senioria"
"apaszka","(ż) <od apasz> niewielka chusteczka na szyję, noszona przez uliczników-apaszów; potem modna wśród młodych kobiet jako fantazyjny dodatek do stroju"
"muzealnictwo","(n) <od muzeum; z łac.> . wszystko, co dotyczy, jest związane z muzeami; 2. muzea, zbiory muzealne"
"kilt","(m) <ang. kilt, ze skand.> rodzaj krótkiej spódniczki w kratę, tradycyjny strój górali szkockich, dziś noszony głównie jako wojskowy strój paradny"
"marengo","(n) <niem. Marengo, z wł.> . gruba, wełniana tkanina szaroczarna z jaśniejszymi cętkami; 2. kolor ciemnoszary, właściwy tej tkaninie"
"hebefrenia","(ż) <gr. h?b? młodość + -frenia> med. psych. postać schizofrenii, której charakterystycznym objawem jest ciągłe radosne usposobienie, wesołkowatość"
"kokaina","(ż) <fr. coca?ne, od coca> chem. związek organiczny, toksyczny alkaloid w postaci bezbarwnego proszku lub kryształów o gorzkim smaku, otrzymywany głównie z liści krzewu kokainowego, stosowany jako środek znieczulający w okulistyce i laryngologii, używany też jako narkotyk ? kokainista, kokainizm"
"Zakat","(m) <ar > jałmużna, jeden z podstawowych obowiązków wyznawców islamu"
"aksjolog","(m) – badacz, specjalista w zakresie aksjologii"
"animalista","(m) <łac. animal zwierzę> . człowiek wyznający pogląd, że cały świat posiada duszę; 2. przedstawiciel ludów wyznających kult zwierząt; 3. artysta tworzący obrazy, sceny o tematyce zwierzęcej  animalistyka; animalistyczny, animalizm"
"omen","(m) <łac.> fakt, zjawisko, uznawane za zapowiedź czegoś; znak, wróżba: nomen omen, zły omen"
"kontrasygnować","<fr. contresigner> kłaść drugi podpis, wymagany dla ważności dokumentu"
"wiata","(ż) <z gwar wileńskich, z litew. viet? miejsce, gw. miejsce pod dachem (zwł. przy domu)> daszek, osłona na przystankach środków komunikacji miejskiej"
"patio","(n) <hiszp.> wewnętrzny dziedziniec domów, pałaców (zwłaszcza hiszpańskich i włoskich), z kolumnami, często fontanną, roślinami ozdobnymi"
"maraton","(m) <od gr. miasta Marathon> . hist. Maraton miejsce zwycięstwa Greków nad Spartą, z którego wysłano pieszego posłańca do Aten z dobrą wieścią; . sport. dyscyplina olimpijska, najdłuższy bieg na dyst. 42 125 m  bieg maratoński; 3. przen. wyczerpująca, trwająca długo praca lub impreza: maraton filmowy, teatralny"
"menstruacja","(ż) <niem. Menstruation, ang., fr. menstruation, od łac. menstrua miesiączka> fizjol. krwawienie z dróg rodnych u dojrzałych płciowo kobiet, związane z cyklem owulacyjnym; miesiączka, period"
"partykularny","(przym.) <łac. particularis, od particula cząstka> niebiorący pod uwagę ogółu, dotyczący spraw niewielkiej grupy ? partykularyzacja, partykularyzm, partykularz: partykularny interes"
"adwersarz","(m) <łac. adversarius> przeciwnik w dyskusji; oponent: zwrócić się do swego adwersarza"
"koncesjonować","<od koncesja; niem. konzessionieren> udzielać koncesji, zezwolenia na prowadzenie działalności gospodarczej"
"blond","(m) <fr.> o włosach: jasny, złotawy, płowy, piaskowy"
"faul","(m) <ang. foul> sport. brutalny, nieprzepisowy chwyt, uderzenie: sfaulować przeciwnika  sfaulowany"
"husaria","(ż) <czes.> w XVII–XVIII w. ciężkozbrojna jazda polska; dla większego efektu rycerze mieli u ramion metalowe skrzydła, które podczas ataku robiły ogromny hałas, mieszając szyki nieprzyjacielskich oddziałów ? husarstwo, husarz, huzar"
"szala","(ż) <niem. Schale> część wagi przeznaczona do kładzenia na niej ważonego ciężaru lub każda z dwóch symetrycznie umieszczonych części wagi, przeznaczonych do umieszczania na jednej ważonego przedmiotu, na drugiej – odważnika"
"novum","(ndm) <łac.> coś nowego, nowość"
"fajfer","(m) <niem. Pfeifer> daw. muzyk w dawnym wojsku polskim, przygrywający doboszowi na piszczałce"
"cyprys","(m) <łac. cypressus> bot. rodzaj iglaków ozdobnych, wysokie drzewo iglaste o smukłej stożkowatej linii (sadzone m.in. na cmentarzach i utrwalone w poezji jako symbol smutku, żałoby) ? cyprysik, cyprysowaty"
"priorytet","(m) <niem. Priorität, fr. priorité, z łac. prioritas pierwszeństwo, od prior pierwszy> pierwszeństwo czegoś, co jest traktowane jako najważniejsze: ustalić priorytety w polityce państwa, coś ma priorytet, dać czemuś priorytet ? priorytetowo, priorytetowy: priorytetowa sprawa, priorytetowi klienci"
"fokus","(m) <łac. focus ognisko> centralny punkt, środek"
"turma","(ż) <ros., rus. tiurmá więzienie, z tur.> dawn. więzienie, areszt: iść do turmy, zamknąć w turmie"
"moralizacja","(ż) <fr. moralisation> przest. wypowiedź o charakterze moralizującym; moralizowanie, prawienie morałów: moralizatorstwo  moralizatorski (ton)"
"hochsztapler","(m) <niem. Hochstapler> aferzysta, krętacz, oszust"
"antrepryza","<fr. entreprise> daw. przedsiębiorstwo rozrywkowe, np. teatr, cyrk, kabaret itp., także widowisko tego typu: urządzać, organizować antrepryzę"
"tonik","(m) <ang. tonic> 1. napój gazowany, często dodawany do dżinu; 2. kosmetyczny, wzmacniający i ożywczy środek do pielęgnacji skóry  tonizować co"
"etnopsychologia","(ż) <etno-+ psychologia> nauka określająca psychologiczną charakterystykę ludów, wyższych form życia psychicznego, przejawiających się w mowie, wierzeniach, zwyczajach i instytucjach społecznych"
"Siloe","<wg Biblii: święta sadzawka w Jerozolimie, w której kąpiel przywracała zdrowie> przen. coś uzdrawiającego"
"Grejfrut-grejpfrut","(m) <ang. grape fruit> cytrus"
"genealogiczny","(przym.) <od genealogia> drzewo genealogiczne; 1. historia rodu przedstawiana graficznie w postaci rozgałęzionego drzewa; 2. biol. tablica genealogiczna graficzne przedstawienie stosunków genealogicznych między członkami rodu; drzewo filogenetyczne"
"burka","(ż) <ukr. burka opończa tatarska> długie, obszerne okrycie wierzchnie w formie peleryny, z grubego, ciemnego sukna lub filcu, używane dawniej podczas podróży"
"emigracja","(ż) <fr. émigration> wyjazd na stałe z kraju na obczyznę, opuszczenie rodzinnego miejsca z jakiegoś powodu: emigracja polityczna, zarobkowa  emigrować (skąd, dokąd), emigrant, emigracyjny"
"szturmować","<niem. stürmen> przypuszczać szturm, zdobywać coś szturmem; atakować, nacierać: szturmować co czym – do czego, szturmować wyjścia, szturmować kogo czym"
"fokstrot","(m) <ang. foxtrot, od fox lis + trot kłus> rodzaj szybkiego tańca południowoamerykańskiego: tańczyć fokstrota"
"hegemon","(m) <gr. h?gem??n> osoba, klasa, państwo, wódz, przywódca, zarządca, mocarz"
"toaleta","(ż) <fr. toilette, zdr. od toile płótno, z łac. tela tkanina> 1. elegancki damski strój: wieczorowa toaleta; 2. czynności higieniczno-kosmetyczne, mycie, czesanie, ubieranie się: toaleta poranna, robić toaletę  toaletowy, mydło toaletowe, przybory toaletowe, papier toaletowy; 3. klozet, umywalnia w miejscu publicznym: gdzie jest toaleta damska, męska?  toaletka"
"tryplet","(m) <fr. triplette, od triple potrójny> 1. przysłowie lub zagadka trójwierszowa; 2. fot. obiektyw anastygmatyczny złożony z trzech członów; 3. łow. trzy kolejne strzały trafiające trzy sztuki zwierzyny"
"mejoza","(ż) <gr. meí?sis zmniejszenie, uszczuplenie> biol. podział jądra komórkowego, prowadzący do zmniejszenia o połowę liczby chromosomów w komórce potomnej"
"blastula","(ż) <n.-łac., gr. blastós> biol. wczesne stadium rozwojowe zarodka zwierząt i człowieka, mające formę kulistego pęcherzyka wypełnionego galaretowatym płynem, okrytego warstwą komórek tworzących osłonkę pęcherzyka"
"solenizant","(m) <fr. solennisant, od solenniser uroczyście obchodzić, z łac. sollemnis uroczysty> osoba obchodząca swoje imieniny lub urodziny: szanowny solenizant, składać życzenia solenizantowi, wznieść toast za solenizanta, wypić za zdrowie solenizanta ? solenizantka"
"darsonwalizacja","(ż) <od nazw. J.A. d’Arsonwal (1851–1940 fr. fizyk i lekarz, twórca metody)> med. leczenie prądami o dużej częstotliwości, stosowane czasem w gabinetach kosmetycznych jako metoda masażu"
"deprecjonować","(kogo, co) <zam. deprecjować> obniżać wartość czegoś, przedstawiać w gorszym świetle> zdeprecjonować (kogo, co), zdeprecjonowany"
"symultanizm","(m) <fr. simultané jednoczesny> 1. jednoczesne dzianie się, odbywanie się czegoś; jednoczesność; 2. szt. a) metoda stosowana w sztuce średniowiecznej, polegająca na grupowym ustawieniu postaci w kolejności czasowego rozwoju akcji, b) odmiana malarstwa abstrakcyjnego polegająca na stosowaniu w kompozycji kontrastów kolorystycznych; 3. teatr., lit. rodzaj narracji w utworze literackim lub sposób prowadzenia akcji w sztuce polegające na przedstawieniu szeregu obrazów, wypadków rozgrywających się równocześnie w różnych miejscach ? symultaniczny"
"gestapo","(ndm) <niem. skr.: Ge(heime) Sta(ats)po(lizei) tajna policja państwowa> hitlerowska policja polityczna, okryła się w czasie II wojny ponurą sławą z powodu licznych okrutnych zbrodni dokonanych na ludności krajów okupowanych: katownie gestapo, gestapowskie metody ? gestapowiec"
"monoteizm","(m) <fr. monothéisme z gr.> wiara w istnienie jedynego Boga (w przeciwieństwie do politeizmu)"
"orkan","(m) <niem. Orkan, hol. orkaan, hiszp. huracán, z karaib.> 1. cyklon tropikalny, powstający w określonych obszarach Oceanu Indyjskiego; 2. pot. silny wiatr o sile 12 stopni w skali Beauforta, połączony z burzą, nawałnica"
"hydrobus","(m) <hydro-+ (auto)bus> tramwaj wodny, statek pasażerski używany w komunikacji miejskiej lub podmiejskiej na rzekach i kanałach"
"luddyzm","(m) <ang. luddism> ruch robotników angielskich i chałupników, którzy w początkach mechanizacji przemysłu (XIX/XX w.) niszczyli maszyny i urządzenia przemysłowe, upatrując w nich przyczyny niskich płac. i bezrobocia"
"prymat","(m) <łac. primatus od prima> pierwsze miejsce, pierwszeństwo, dominująca rola: prymat języka angielskiego w słownictwie muzycznym, walczyć o prymat w czym"
"instrumentalny","(przym.) <fr. instrumental> 1. wykonywany za pomocą instrumentów; muzyka instrumentalna muzyka wykonywana wyłącznie na instrumentach: zespół instrumentalny; 2. chem. analiza instrumentalna metoda analizy chemicznej polegająca na stosowaniu przyrządów pomiarowych i rejestrujących; 3. psych. reakcja instrumentalna wyuczona reakcja ruchowa, słowna, wykonana w celu osiągnięcia jakiegoś skutku, efektu; 4. filoz. stanowiący środek do celu: wartości instrumentalne"
